student_id,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score,saw_score_100
10281,female,bba,0.2,0.5,1.0,0.7,0.5,0.2,0.0,0.5,31.3,0.2816,28.16
10282,female,b.com,1.0,0.8,1.0,0.7,0.0,0.5,0.5,0.0,89.9,0.7899,78.99000000000001
10283,female,b.com,0.2,0.2,1.0,0.7,1.0,0.1,0.0,0.5,34.1,0.25162,25.162000000000003
10284,other,b.com,0.5,0.8,1.0,1.0,1.0,0.1,0.0,1.0,68.8,0.54368,54.368
10285,female,bba,0.2,0.2,1.0,0.7,1.0,0.0,0.5,0.5,43.9,0.26211,26.211000000000002
10286,male,bca,0.8,0.2,0.0,0.5,1.0,0.1,0.0,1.0,58.4,0.5840400000000001,58.40400000000001
10287,male,b.com,0.8,0.2,1.0,0.5,0.5,0.2,0.5,1.0,59.7,0.5879500000000001,58.79500000000001
10288,female,bba,0.8,0.8,1.0,0.5,0.0,0.2,0.5,1.0,73.2,0.6598900000000001,65.989
10289,female,b.com,0.2,1.0,1.0,0.7,0.0,0.5,1.0,1.0,55.2,0.3876800000000001,38.76800000000001
10290,female,bba,0.5,0.2,1.0,0.2,1.0,0.2,0.5,0.5,40.3,0.40982999999999997,40.983
10291,male,bca,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,71.1,0.4543,45.43
10292,male,b.com,0.8,1.0,1.0,1.0,0.0,0.0,0.5,0.0,65.7,0.7036,70.36
10293,male,b.com,0.2,1.0,1.0,0.5,0.0,0.0,0.0,0.5,30.9,0.31545,31.545
10294,other,b.sc,0.8,0.5,1.0,0.2,0.5,0.1,1.0,0.0,75.1,0.6123400000000001,61.23400000000001
10295,female,ba,0.5,0.8,0.0,0.5,1.0,0.1,0.5,0.5,69.2,0.5132300000000001,51.32300000000001
10296,other,ba,1.0,0.2,1.0,0.2,0.0,0.5,0.0,1.0,67.6,0.6602100000000001,66.021
10297,female,b.sc,0.5,0.8,1.0,0.5,0.5,0.5,0.0,1.0,55.6,0.50677,50.67700000000001
10298,male,diploma,0.2,0.8,1.0,1.0,0.5,1.0,0.5,0.5,42.7,0.39952000000000004,39.952000000000005
10299,female,diploma,0.2,0.8,1.0,0.5,0.0,0.1,0.5,0.5,42.1,0.30398000000000003,30.398000000000003
10300,other,b.com,0.5,0.2,1.0,0.7,0.5,1.0,0.0,0.5,44.8,0.44386000000000003,44.386
10301,female,diploma,0.2,0.2,1.0,0.5,1.0,0.0,0.0,0.0,43.1,0.22743000000000002,22.743000000000002
10302,male,b.sc,1.0,0.2,0.0,0.5,0.5,0.0,1.0,0.5,85.5,0.6975300000000001,69.75300000000001
10303,male,b.com,0.8,0.2,1.0,0.5,0.5,0.2,0.5,1.0,74.9,0.5879500000000001,58.79500000000001
10304,other,b.tech,0.2,1.0,0.0,0.2,1.0,0.5,1.0,0.5,47.1,0.38423,38.423
10305,male,bba,1.0,0.2,1.0,0.5,0.0,0.0,0.5,1.0,75.6,0.67303,67.303
10306,other,ba,0.2,0.2,1.0,0.7,0.5,0.5,0.0,0.0,49.8,0.24256,24.256
10307,other,b.sc,1.0,0.8,0.0,1.0,1.0,0.2,1.0,0.5,86.5,0.85444,85.444
10308,male,b.com,0.2,0.2,1.0,0.7,0.0,1.0,1.0,1.0,61.7,0.28631,28.631
10309,female,diploma,0.5,0.5,1.0,1.0,0.0,0.1,1.0,1.0,46.6,0.48521000000000003,48.521
10310,female,bba,1.0,0.2,1.0,0.5,0.5,0.1,1.0,0.0,66.2,0.7013400000000001,70.13400000000001
10311,other,b.sc,0.5,1.0,1.0,0.7,0.0,0.0,0.5,0.0,65.5,0.51058,51.05800000000001
10312,other,b.tech,0.2,1.0,1.0,0.2,0.5,0.1,0.5,0.5,41.7,0.33559,33.559
10313,male,b.tech,1.0,0.5,1.0,0.7,0.5,0.1,0.5,0.5,64.0,0.75249,75.249
10314,male,b.sc,0.8,0.2,1.0,1.0,0.0,0.0,1.0,0.0,65.6,0.59468,59.467999999999996
10315,other,bca,1.0,0.8,1.0,0.7,0.0,0.5,0.0,1.0,76.6,0.7871,78.71000000000001
10316,female,b.tech,0.8,0.8,1.0,0.7,0.0,1.0,1.0,0.5,88.5,0.71845,71.845
10317,male,b.sc,0.2,0.2,1.0,0.5,0.5,0.1,0.0,1.0,23.7,0.22314000000000003,22.314000000000004
10318,female,b.tech,0.8,0.5,1.0,0.2,1.0,0.2,0.5,0.0,48.0,0.6228500000000001,62.28500000000001
10319,male,bba,1.0,0.2,0.0,0.7,1.0,0.1,0.5,0.0,73.0,0.7155199999999999,71.55199999999999
10320,male,bca,0.2,0.2,1.0,0.7,1.0,0.1,1.0,0.5,55.9,0.28162000000000004,28.162000000000003
10321,other,ba,0.2,0.5,1.0,0.5,0.5,0.0,0.0,0.0,35.2,0.2529,25.290000000000003
10322,male,diploma,0.8,0.5,1.0,0.7,0.5,0.0,0.0,0.5,62.3,0.61788,61.788
10323,other,bba,1.0,0.5,1.0,1.0,0.0,0.1,0.5,0.5,59.9,0.75186,75.18599999999999
10324,male,bca,0.5,0.5,1.0,0.7,1.0,0.1,0.5,1.0,67.7,0.49184000000000005,49.184000000000005
10325,male,b.com,0.8,0.2,1.0,1.0,0.5,0.2,0.0,0.5,44.4,0.6008,60.08
10326,other,diploma,0.2,0.2,1.0,0.2,0.0,1.0,0.0,1.0,30.4,0.22236000000000003,22.236000000000004
10327,male,bba,0.5,0.2,1.0,0.2,1.0,0.1,0.5,0.5,71.4,0.40531999999999996,40.532
10328,female,b.tech,0.8,0.5,1.0,1.0,0.5,0.5,0.0,1.0,65.5,0.6669,66.69
10329,female,b.tech,0.2,0.2,1.0,0.7,0.5,0.0,1.0,0.0,53.5,0.25001,25.001
10330,female,diploma,0.5,0.8,1.0,0.7,0.5,0.1,1.0,1.0,59.3,0.5323100000000001,53.23100000000001
10331,female,b.sc,0.8,0.8,0.0,1.0,0.5,1.0,0.0,1.0,62.1,0.7305200000000001,73.052
10332,male,ba,0.5,1.0,1.0,0.7,0.0,0.1,1.0,1.0,72.9,0.5422899999999999,54.22899999999999
10333,male,bca,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,66.3,0.8465,84.65
10334,male,bca,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,73.2,0.74125,74.125
10335,male,b.tech,0.8,1.0,1.0,0.5,1.0,0.2,1.0,0.5,100.0,0.7417700000000002,74.17700000000002
10336,female,bba,1.0,1.0,1.0,0.7,1.0,0.1,0.5,0.5,87.6,0.85094,85.09400000000001
10337,female,diploma,1.0,0.2,1.0,1.0,0.5,0.1,1.0,0.0,64.7,0.73529,73.529
10338,male,b.com,0.8,0.5,1.0,0.7,0.5,0.1,0.5,0.0,64.4,0.63129,63.129000000000005
10339,male,ba,1.0,0.2,0.0,0.5,1.0,0.5,0.5,1.0,82.8,0.73218,73.218
10340,other,b.sc,0.2,1.0,1.0,1.0,0.5,0.0,1.0,0.5,50.1,0.40040000000000003,40.040000000000006
10341,male,bca,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,69.4,0.7796000000000001,77.96000000000001
10342,female,b.tech,0.5,0.2,1.0,0.7,1.0,0.2,0.5,1.0,48.6,0.44988000000000006,44.98800000000001
10343,other,ba,0.2,0.8,1.0,0.7,1.0,1.0,0.0,0.5,60.1,0.38515000000000005,38.51500000000001
10344,other,b.com,0.8,1.0,1.0,0.7,0.0,0.5,0.5,1.0,84.6,0.7179800000000001,71.798
10345,other,bba,0.2,0.8,0.0,1.0,1.0,0.1,0.5,0.5,50.1,0.37453000000000003,37.453
10346,female,ba,0.2,0.5,1.0,1.0,1.0,0.5,0.0,0.5,44.8,0.3365,33.650000000000006
10347,female,diploma,0.8,0.2,1.0,0.5,0.0,0.5,0.0,1.0,42.7,0.5654800000000001,56.54800000000001
10348,other,diploma,0.2,0.8,1.0,0.7,1.0,0.2,0.5,1.0,62.3,0.37017000000000005,37.017
10349,other,b.sc,1.0,0.8,1.0,0.2,0.0,0.1,0.0,0.0,61.3,0.72291,72.29100000000001
10350,male,b.tech,1.0,0.5,1.0,0.7,1.0,1.0,0.0,0.5,93.0,0.79908,79.908
10351,other,ba,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.5,69.8,0.70882,70.882
10352,other,bba,0.5,0.2,1.0,1.0,0.5,0.0,0.0,1.0,47.0,0.42523000000000005,42.523
10353,other,bca,0.8,0.5,1.0,1.0,1.0,1.0,0.0,1.0,78.8,0.71045,71.045
10354,male,ba,0.2,0.2,1.0,1.0,0.5,0.5,0.5,0.0,40.2,0.27793,27.793
10355,female,bba,0.8,1.0,1.0,1.0,1.0,0.1,1.0,0.0,100.0,0.7651100000000001,76.51100000000001
10356,male,b.tech,0.5,0.5,1.0,0.7,0.0,0.5,1.0,1.0,59.1,0.48288000000000003,48.288000000000004
10357,male,bca,0.5,0.2,1.0,0.7,0.5,0.2,0.5,0.0,63.7,0.41668000000000005,41.668000000000006
10358,female,b.com,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.5,35.6,0.22548,22.548000000000002
10359,male,b.com,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,84.7,0.8308,83.08
10360,male,b.com,0.2,1.0,1.0,0.5,0.0,0.2,1.0,0.5,50.7,0.35447,35.447
10361,male,b.tech,0.5,0.8,1.0,1.0,1.0,0.0,1.0,0.5,69.9,0.56307,56.306999999999995
10362,female,ba,0.5,0.5,1.0,0.7,0.0,0.0,0.5,1.0,29.9,0.44533000000000006,44.53300000000001
10363,male,b.com,0.8,0.8,1.0,1.0,1.0,0.5,1.0,0.5,64.7,0.75827,75.827
10364,other,b.sc,1.0,0.8,1.0,0.5,0.0,0.5,0.0,1.0,78.1,0.7735200000000001,77.352
10365,other,b.sc,0.2,0.2,1.0,1.0,0.5,0.1,0.0,0.5,43.7,0.25099000000000005,25.099000000000004
10366,other,b.tech,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.5,50.2,0.34258,34.258
10367,other,diploma,0.2,0.5,1.0,0.5,0.5,0.0,1.0,0.5,23.0,0.289,28.9
10368,female,b.com,0.8,0.5,1.0,1.0,0.5,0.5,1.0,0.5,59.7,0.6908,69.08
10369,female,diploma,0.8,0.5,1.0,1.0,0.5,0.5,0.0,1.0,47.9,0.6669,66.69
10370,other,bca,1.0,0.2,1.0,0.5,0.0,0.0,0.5,0.5,80.1,0.66693,66.693
10371,female,ba,1.0,0.8,1.0,1.0,0.0,0.1,0.0,0.5,67.7,0.78333,78.333
10372,female,bca,0.2,0.8,1.0,1.0,0.0,0.0,0.5,0.0,45.8,0.32732000000000006,32.732000000000006
10373,female,b.sc,1.0,1.0,0.0,0.7,0.5,0.0,0.0,0.0,96.3,0.79893,79.893
10374,male,b.sc,1.0,0.5,1.0,0.2,1.0,0.5,0.5,0.5,73.8,0.75758,75.75800000000001
10375,other,diploma,0.8,0.2,1.0,0.7,0.5,0.2,1.0,0.0,69.6,0.60433,60.43300000000001
10376,other,bba,0.5,0.2,1.0,0.2,0.5,0.5,0.5,0.5,45.7,0.40236,40.236
10377,other,bba,0.8,0.5,1.0,1.0,0.0,0.1,0.5,0.0,77.6,0.63066,63.066
10378,male,diploma,0.8,0.2,0.0,0.7,0.0,0.5,0.0,0.0,56.0,0.56146,56.145999999999994
10379,other,b.tech,0.5,1.0,1.0,0.7,0.5,0.0,1.0,1.0,70.5,0.5587799999999999,55.87799999999999
10380,male,b.sc,0.2,0.5,1.0,0.7,0.0,0.2,0.5,1.0,28.3,0.28170000000000006,28.170000000000005
10381,male,diploma,0.8,0.8,1.0,0.2,0.0,0.2,1.0,1.0,54.9,0.6545200000000001,65.45200000000001
10382,male,b.tech,0.8,0.5,1.0,0.5,0.5,0.5,1.0,1.0,73.5,0.66295,66.295
10383,male,ba,0.2,0.2,1.0,0.5,1.0,1.0,0.5,0.5,47.8,0.29363,29.363
10384,male,b.tech,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.5,80.4,0.82082,82.082
10385,other,b.com,0.2,0.5,1.0,0.5,0.0,0.5,0.0,1.0,33.3,0.26665,26.665
10386,male,b.sc,0.5,0.5,1.0,0.7,1.0,1.0,0.0,0.0,64.1,0.50523,50.522999999999996
10387,other,b.sc,0.5,0.8,1.0,0.5,0.0,0.0,1.0,1.0,47.6,0.49322000000000005,49.322
10388,male,bca,0.8,0.5,1.0,0.7,0.5,0.2,0.0,0.5,56.1,0.6269,62.69
10389,female,b.sc,0.2,0.8,0.0,0.5,0.0,0.5,0.0,1.0,19.599,0.30772,30.772
10390,female,bca,0.8,0.8,0.0,0.7,0.0,0.5,1.0,0.0,87.9,0.6844,68.44
10391,other,diploma,0.5,1.0,1.0,0.5,0.5,0.2,0.0,0.5,57.6,0.51812,51.812000000000005
10392,other,ba,0.2,0.8,1.0,1.0,0.0,0.1,1.0,0.5,43.6,0.35293,35.293
10393,other,ba,0.2,0.2,1.0,0.5,1.0,0.5,1.0,0.5,45.3,0.28608,28.608
10394,other,b.com,0.5,0.8,0.0,0.7,0.0,1.0,0.0,1.0,60.8,0.5165000000000001,51.650000000000006
10395,male,bba,0.5,0.8,0.0,1.0,0.5,0.1,0.0,0.5,47.2,0.51118,51.117999999999995
10396,male,bca,0.2,0.2,1.0,0.7,0.0,1.0,0.0,0.0,35.2,0.24411000000000002,24.411
10397,female,diploma,0.5,0.8,1.0,0.5,0.5,0.5,0.0,0.5,66.6,0.5006700000000001,50.06700000000001
10398,male,b.sc,0.8,0.5,1.0,0.7,1.0,0.5,1.0,1.0,75.6,0.69753,69.753
10399,female,bba,1.0,0.8,1.0,0.2,1.0,0.2,1.0,0.0,100.0,0.7994200000000001,79.94200000000001
10400,female,b.tech,0.8,0.2,1.0,1.0,1.0,0.0,1.0,1.0,79.9,0.64888,64.888
10401,male,ba,0.2,0.2,1.0,0.5,0.0,0.5,0.0,1.0,26.4,0.22018000000000001,22.018
10402,male,b.tech,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,44.6,0.50315,50.315
10403,other,ba,0.2,0.2,1.0,0.7,0.0,0.0,0.0,0.0,39.3,0.19901,19.901
10404,female,bca,0.8,1.0,1.0,1.0,0.0,0.5,0.5,0.5,71.0,0.7322500000000001,73.22500000000001
10405,other,bca,0.5,0.8,1.0,0.7,0.5,0.0,1.0,0.5,69.7,0.5217,52.17
10406,female,bca,1.0,0.2,0.0,0.7,0.5,0.0,0.5,0.5,86.2,0.69611,69.611
10407,female,bba,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,65.4,0.5168,51.68000000000001
10408,other,bba,1.0,1.0,1.0,0.7,0.0,0.5,0.0,0.0,65.8,0.80588,80.58800000000001
10409,male,b.tech,0.8,0.8,1.0,0.7,1.0,0.5,0.0,0.5,54.2,0.7079000000000001,70.79
10410,male,bca,0.5,0.5,0.0,0.7,1.0,0.0,1.0,1.0,50.4,0.49693000000000004,49.693000000000005
10411,other,bba,0.2,0.5,1.0,1.0,0.5,0.1,0.0,0.0,32.1,0.29136,29.136
10412,other,b.sc,0.2,0.2,0.0,0.7,0.5,0.2,1.0,0.5,60.9,0.25973,25.973000000000003
10413,male,bba,1.0,0.5,1.0,0.2,0.5,0.1,0.0,0.5,71.0,0.70354,70.354
10414,female,b.com,1.0,0.2,1.0,0.7,1.0,1.0,1.0,0.5,96.8,0.7826099999999999,78.261
10415,female,ba,0.5,0.8,0.0,1.0,0.5,0.0,0.5,1.0,53.0,0.5277700000000001,52.77700000000001
10416,other,bca,0.5,0.2,1.0,0.2,0.0,0.1,0.5,0.5,60.6,0.36332,36.332
10417,female,b.com,0.5,0.5,0.0,0.7,0.5,1.0,0.0,0.5,54.5,0.48493,48.493
10418,male,diploma,0.5,1.0,0.0,0.7,0.0,1.0,1.0,1.0,63.6,0.57748,57.748
10419,other,b.com,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,86.4,0.84055,84.055
10420,other,ba,0.2,0.5,1.0,1.0,0.5,0.2,1.0,1.0,50.8,0.33807000000000004,33.807
10421,female,b.tech,0.5,0.5,1.0,0.7,0.5,0.5,0.0,0.5,57.1,0.46778000000000003,46.778000000000006
10422,other,b.tech,0.8,0.2,1.0,0.2,1.0,0.2,0.0,0.5,40.2,0.5674800000000001,56.74800000000001
10423,male,b.sc,0.5,0.8,1.0,0.7,0.0,0.2,0.0,0.5,48.3,0.47972000000000004,47.972
10424,male,diploma,0.2,0.8,0.0,0.7,0.5,0.1,0.0,1.0,57.1,0.32426000000000005,32.426
10425,other,b.sc,0.5,0.2,1.0,1.0,0.5,0.5,1.0,0.5,50.0,0.47168000000000004,47.168000000000006
10426,female,b.com,0.8,0.5,1.0,1.0,0.5,0.0,0.5,0.5,57.7,0.65325,65.325
10427,male,bca,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,77.5,0.7194,71.94
10428,other,b.com,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,100.0,0.8718500000000001,87.18500000000002
10429,male,bca,0.8,0.5,1.0,1.0,0.0,0.5,1.0,1.0,50.6,0.6759000000000001,67.59
10430,male,b.tech,1.0,0.5,1.0,0.5,0.0,0.1,0.5,0.5,72.1,0.71791,71.79100000000001
10431,female,b.tech,0.8,1.0,1.0,0.5,0.0,0.1,1.0,0.0,65.6,0.6891600000000001,68.91600000000001
10432,female,b.tech,0.5,0.2,0.0,1.0,0.0,0.0,1.0,0.5,36.8,0.42273000000000005,42.273
10433,other,b.tech,0.2,0.8,1.0,1.0,1.0,0.5,0.5,0.5,57.2,0.39797000000000005,39.797000000000004
10434,female,bba,0.5,0.8,1.0,0.5,0.0,1.0,0.0,0.5,47.6,0.50222,50.222
10435,male,b.tech,0.5,0.2,1.0,1.0,0.0,0.1,0.5,0.0,47.3,0.41154,41.154
10436,other,bba,1.0,1.0,1.0,0.2,1.0,0.0,1.0,0.0,91.0,0.8213800000000001,82.138
10437,female,bba,0.8,0.8,1.0,0.7,0.5,0.5,0.5,1.0,77.1,0.7080000000000001,70.80000000000001
10438,male,b.sc,1.0,0.5,1.0,0.2,1.0,0.0,1.0,0.5,77.0,0.7500300000000001,75.00300000000001
10439,female,b.tech,0.5,0.5,1.0,0.7,1.0,1.0,1.0,1.0,84.7,0.54743,54.742999999999995
10440,female,b.sc,0.2,0.5,1.0,1.0,0.0,0.0,1.0,0.5,21.7,0.30195000000000005,30.195000000000004
10441,female,b.sc,1.0,0.2,1.0,0.7,0.0,1.0,0.0,0.5,80.2,0.71061,71.06099999999999
10442,male,ba,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,51.2,0.5446,54.459999999999994
10443,female,diploma,0.8,0.8,1.0,1.0,0.0,0.0,0.5,1.0,53.7,0.68482,68.482
10444,female,ba,0.2,0.5,1.0,0.7,1.0,0.2,1.0,0.0,48.0,0.3265,32.65
10445,other,bba,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,83.4,0.8569500000000001,85.69500000000001
10446,other,b.com,0.2,0.5,1.0,0.7,1.0,0.5,1.0,0.5,32.2,0.34613000000000005,34.61300000000001
10447,other,b.tech,1.0,0.2,1.0,0.7,0.5,0.0,1.0,0.0,92.6,0.71041,71.041
10448,female,b.sc,0.2,0.2,1.0,0.7,0.5,0.5,1.0,0.5,43.1,0.27866,27.866000000000003
10449,female,ba,0.2,1.0,1.0,0.7,0.0,0.5,1.0,0.5,70.5,0.38158000000000003,38.158
10450,female,diploma,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,69.9,0.7856000000000001,78.56
10451,male,b.sc,0.5,0.5,1.0,0.7,0.0,0.1,0.0,0.0,55.7,0.42264,42.264
10452,male,diploma,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,52.6,0.51875,51.87500000000001
10453,other,bba,0.8,0.5,1.0,1.0,0.5,0.2,0.0,0.5,63.4,0.64727,64.727
10454,male,b.com,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,30.3,0.4482,44.82
10455,other,bba,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,50.6,0.5753,57.53
10456,other,bba,0.2,0.2,1.0,0.5,0.0,1.0,1.0,0.0,31.3,0.26053,26.052999999999997
10457,other,bba,0.8,0.2,1.0,0.2,0.0,1.0,1.0,0.0,67.8,0.5854600000000001,58.54600000000001
10458,male,diploma,0.2,1.0,1.0,0.5,0.5,0.5,0.0,1.0,61.9,0.36510000000000004,36.510000000000005
10459,female,bba,1.0,0.2,1.0,0.7,1.0,0.0,1.0,1.0,84.0,0.74361,74.361
10460,other,b.tech,1.0,1.0,0.0,0.7,0.5,1.0,1.0,0.5,100.0,0.88013,88.01299999999999
10461,female,b.com,0.5,1.0,0.0,0.2,1.0,0.5,0.5,0.5,60.2,0.54188,54.188
10462,female,diploma,0.8,0.8,0.0,0.7,0.0,0.0,1.0,0.0,61.2,0.66185,66.185
10463,other,b.sc,0.8,0.2,1.0,1.0,0.0,0.1,1.0,0.5,50.7,0.60529,60.528999999999996
10464,other,ba,0.8,0.2,1.0,0.5,1.0,0.5,1.0,0.0,74.5,0.6252800000000001,62.528000000000006
10465,male,ba,0.5,0.2,1.0,1.0,0.5,0.0,1.0,0.0,48.6,0.44303000000000003,44.303000000000004
10466,male,ba,0.8,0.5,1.0,0.2,0.0,0.2,0.0,0.5,66.6,0.5719500000000001,57.19500000000001
10467,female,diploma,0.2,0.8,1.0,1.0,0.0,0.1,0.5,1.0,39.5,0.34403000000000006,34.403000000000006
10468,female,ba,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,68.2,0.4692,46.92
10469,other,b.tech,0.2,0.2,1.0,1.0,0.5,1.0,0.5,0.0,45.5,0.30048,30.048000000000002
10470,male,b.sc,1.0,0.2,1.0,0.7,0.0,0.0,1.0,1.0,79.5,0.70161,70.161
10471,male,bba,0.5,0.5,1.0,1.0,0.0,0.2,0.5,1.0,40.0,0.47472000000000003,47.472
10472,other,bca,0.8,0.2,1.0,1.0,1.0,0.0,0.5,0.5,37.1,0.62778,62.778
10473,female,bba,0.5,0.8,1.0,0.7,0.5,0.5,0.5,1.0,74.1,0.53535,53.535
10474,other,bca,0.2,0.2,1.0,0.7,0.5,1.0,0.5,0.5,36.9,0.28621,28.621000000000002
10475,male,b.sc,0.2,0.5,1.0,0.5,0.5,0.1,0.0,1.0,35.3,0.26961,26.961000000000002
10476,female,b.tech,0.5,0.8,1.0,0.7,1.0,0.1,0.5,0.5,68.6,0.53221,53.221
10477,female,diploma,0.8,0.5,1.0,0.5,0.0,0.5,0.5,1.0,60.3,0.6269500000000001,62.695000000000014
10478,other,ba,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,84.2,0.8118,81.17999999999999
10479,male,bca,0.2,1.0,1.0,0.7,1.0,0.1,0.5,1.0,60.3,0.39664000000000005,39.664
10480,male,diploma,0.5,0.2,1.0,1.0,1.0,0.1,0.5,0.5,37.4,0.45964,45.964
10481,female,b.sc,0.5,0.2,1.0,0.7,1.0,0.2,1.0,0.5,51.9,0.45878,45.878
10482,female,diploma,0.8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,70.6,0.7459,74.59
10483,other,b.com,0.5,0.8,1.0,0.7,1.0,0.1,1.0,0.5,71.3,0.54721,54.721
10484,other,bba,1.0,1.0,1.0,0.5,1.0,0.2,0.5,0.5,83.0,0.8418700000000001,84.18700000000001
10485,male,b.com,0.5,0.2,1.0,0.7,0.0,0.5,1.0,0.0,56.0,0.42421000000000003,42.42100000000001
10486,male,b.sc,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,77.8,0.5745,57.45
10487,female,diploma,0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.5,83.2,0.7344,73.44000000000001
10488,other,b.com,1.0,0.2,1.0,1.0,0.0,0.0,0.5,1.0,69.9,0.7069799999999999,70.698
10489,female,b.tech,0.5,0.2,1.0,0.2,0.0,1.0,0.0,0.5,34.0,0.38891,38.891
10490,other,b.sc,0.2,0.5,1.0,0.2,0.5,0.1,1.0,0.5,33.7,0.27314,27.314
10491,male,diploma,0.2,0.5,0.0,0.2,0.5,0.2,0.0,0.5,33.7,0.24225000000000005,24.225000000000005
10492,other,bca,0.5,0.2,1.0,0.7,1.0,0.1,0.0,0.5,40.3,0.42427000000000004,42.42700000000001
10493,male,bba,0.8,0.2,1.0,0.5,0.5,0.5,0.0,0.5,54.8,0.5803800000000001,58.03800000000001
10494,other,bca,0.8,1.0,1.0,0.7,0.5,0.2,0.5,0.5,88.1,0.71935,71.935
10495,other,bba,0.5,0.2,1.0,0.7,0.0,0.0,0.5,0.0,42.6,0.38666000000000006,38.666000000000004
10496,male,diploma,0.2,1.0,1.0,0.5,0.5,0.0,0.5,0.5,46.4,0.35145,35.144999999999996
10497,male,b.tech,0.8,0.2,1.0,0.2,0.5,0.0,1.0,0.5,77.2,0.5674600000000001,56.74600000000001
10498,female,b.tech,0.8,1.0,1.0,0.7,0.0,0.2,1.0,0.5,69.4,0.71335,71.33500000000001
10499,other,bba,1.0,0.2,1.0,0.7,0.0,0.5,1.0,0.5,90.7,0.71806,71.806
10500,male,diploma,0.8,0.2,1.0,0.7,1.0,0.1,0.5,1.0,65.0,0.61802,61.802
10501,male,bba,0.2,0.8,1.0,0.5,0.0,0.1,1.0,0.0,37.6,0.31288,31.288
10502,other,diploma,0.8,0.2,1.0,1.0,0.5,0.5,1.0,1.0,76.8,0.65043,65.04299999999999
10503,other,b.com,0.5,0.2,1.0,0.5,1.0,0.1,0.5,1.0,53.8,0.43179,43.179
10504,male,bba,0.8,0.5,0.0,1.0,0.5,0.2,1.0,0.5,52.5,0.67187,67.187
10505,other,ba,0.5,0.8,1.0,1.0,0.0,0.0,0.5,0.5,41.9,0.50607,50.607
10506,other,diploma,1.0,0.8,1.0,0.7,1.0,0.0,0.5,1.0,75.7,0.82155,82.155
10507,other,bba,0.2,0.2,0.0,0.7,0.5,0.0,0.0,0.5,41.2,0.22071000000000002,22.071
10508,male,ba,0.2,1.0,1.0,0.5,0.5,0.2,0.5,0.5,71.6,0.36047,36.047000000000004
10509,other,b.sc,0.2,0.2,1.0,0.7,1.0,0.0,0.0,0.5,45.3,0.24711000000000002,24.711000000000002
10510,male,b.com,1.0,1.0,1.0,0.7,0.5,0.5,0.5,1.0,91.9,0.8540800000000001,85.408
10511,male,b.tech,0.8,0.8,1.0,0.7,0.0,0.5,0.0,1.0,65.1,0.672,67.2
10512,male,b.sc,0.5,0.2,1.0,0.7,1.0,0.0,1.0,0.0,49.8,0.44366,44.366
10513,female,ba,0.2,0.8,1.0,0.5,0.0,0.0,0.5,1.0,40.7,0.30557,30.557000000000002
10514,other,b.tech,0.2,0.5,1.0,1.0,0.0,0.0,1.0,0.5,41.0,0.30195000000000005,30.195000000000004
10515,male,ba,0.8,0.8,1.0,0.7,0.0,1.0,1.0,0.5,95.7,0.71845,71.845
10516,male,b.tech,0.8,0.8,1.0,1.0,0.0,0.5,0.0,0.5,58.5,0.68627,68.62700000000001
10517,male,b.sc,0.8,0.5,1.0,0.2,0.5,1.0,0.0,1.0,64.1,0.6351300000000001,63.513000000000005
10518,male,bba,0.8,0.8,1.0,0.7,1.0,0.5,0.5,0.5,100.0,0.7229,72.28999999999999
10519,other,b.tech,1.0,0.2,1.0,0.7,0.5,1.0,0.0,0.0,87.5,0.72551,72.551
10520,male,b.com,0.5,0.8,1.0,1.0,0.5,0.2,0.5,0.0,68.7,0.5299900000000001,52.99900000000001
10521,male,b.sc,1.0,0.5,1.0,0.7,1.0,0.2,0.5,1.0,70.6,0.7841,78.41
10522,male,b.tech,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,65.9,0.5202500000000001,52.02500000000001
